source_path,source_sha256,source_bytes,source_role,classification,destination_path,transformation,reason,consumers,validation
reports/phase_00_analysis/analysis_release_R2/machine_readable/phase_0_repair_ledger.csv,7684be5c51b2df22200a64fafd23b935dd4f81af6f23d2ef574fe6dc3b2023dc,4323,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/analysis_release_R2/machine_readable/phase_0_requirement_traceability.csv,c3d6d5da88fe1a0f7abc8b9a4c62baf3389302cfc6f52be0cbd1604509fe7499,8115115,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/analysis_release_R2/machine_readable/phase_0_review_provenance.yaml,958bb2c49d65d5a022c40d3919ee9cce345bd5167c655a7dfc13d424e5689e7a,1044,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/analysis_release_R2/machine_readable/phase_0_run_disposition.csv,9a9ca6514a21ee48feb89be8bf680ee2c627d6df2b59880ee35ef79e2155bf71,8023,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/analysis_release_R2/machine_readable/phase_0_source_baseline.csv,7b71c3aaba3b4ca05b37c1a953b80ad540ed5090066dead62aff655aa95d64e0,2943,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/analysis_release_R2/phase_0_analysis_package_manifest.json,4aec682ae6c08a4875760ad21a5bceeb32938e475bdd3519d8bc90751168ad64,5362,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/analysis_release_R2/report_machine_no_drift.json,8d00d1b16afe7d3959108e144a66cda60cb4271b0dd755689a889c0bc1eb3a64,2739,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/analysis_release_R2/reviews/01_authority_reconstruction.md,2be3d4d4df34be307e88613d36f7152ab99f51d83a7f05aafbc410c21afd15f2,359,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/analysis_release_R2/reviews/02_registered_analysis.md,d164e7cfb13bbbb2e1e73817f82e94504a2314cba41afa920092d34c8eef53f6,195,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/analysis_release_R2/reviews/03_adversarial_red_team.md,9b08a8013452cbb0c94e1d6ea9e3e96233f40fc9423db4369082535855fc9968,280,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/analysis_release_R2/reviews/04_deterministic_validation.md,375a359723e3557943f2613f4d13aed05f2e62c94dce892c070e72cd0264ea48,235,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/analysis_release_R2/reviews/05_final_governance.md,262b696dc8bb736d319883d8e9c54da97bedbb6a7d9c1e3a94c6380933dca884,182,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/01_P00-CELL-AUTHORITY-INTAKE_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/01_P00-CELL-AUTHORITY-INTAKE_stdout.log,520c3a491e12c923cb402ec38f063df0e3dbe3eca391e751c79188c602727716,790,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/02_P00-CELL-SCHEMA-COVERAGE_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/02_P00-CELL-SCHEMA-COVERAGE_stdout.log,20b133ad299b320183c073639441aa0c3f2b283fc385b7533bb51f3b44440701,214,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/03_P00-CELL-CONFIG-RESOLUTION_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/03_P00-CELL-CONFIG-RESOLUTION_stdout.log,36db8a0f238df714328b4a19bb216b360cbab38d4462f58c810cbe2b278ac31b,82,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/04_P00-CELL-IDENTITY-JCS-HASH_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/04_P00-CELL-IDENTITY-JCS-HASH_stdout.log,a4ce3c4d2d126cf54794b588fe0568dcf174b80e68913316f73e0da7b9f1c64b,98,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/05_P00-CELL-VALID-FIXTURES_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/05_P00-CELL-VALID-FIXTURES_stdout.log,cea56812b2feed537d72f533dcd9bbebe462ea81cec364b5fd190dfe7346f2cf,98,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/06_P00-CELL-MALFORMED-FIXTURES_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/06_P00-CELL-MALFORMED-FIXTURES_stdout.log,96579075c062837f8f67aef07912f59656b89f76979c9c33a9a5451b3c10bcee,99,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/07_P00-CELL-VALIDATOR-TEST-COVERAGE_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/07_P00-CELL-VALIDATOR-TEST-COVERAGE_stdout.log,97361027331df71268c0b5e74018f8dd66e74d03eb8ebc78bd7f31a3f07d047c,180,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/08_P00-CELL-A0-A13-READINESS_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/08_P00-CELL-A0-A13-READINESS_stdout.log,a321f48da26f904c76ec632499638d4c9cfed0cfb6a33f71b41e1177bc75d7c1,931,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/09_P00-CELL-L0-L3-INTEGRATION_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/09_P00-CELL-L0-L3-INTEGRATION_stdout.log,30e9a0c184e746edbb3d30d6941362e76a281d56a79ebab3851ead22dee38e28,1050,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/10_P00-CELL-POLICY-UPDATE_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/10_P00-CELL-POLICY-UPDATE_stdout.log,baac57e1881455a1b285958ea826050b741dc42ab53385ead5cd54065a916c61,1367,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/11_P00-CELL-FROZEN-EVALUATION_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/11_P00-CELL-FROZEN-EVALUATION_stdout.log,6d3fdd9b9d012243abd877c908d1e01e7a476ffa2a5aafa05508f69b3aa23f6f,1367,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/12_P00-CELL-L8-STRESS-LINEAGE_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/12_P00-CELL-L8-STRESS-LINEAGE_stdout.log,400e189b94de9c5a373dee79b5cedc4f7fbfc01d859a82dc88f66eb5b6676589,1755,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/13_P00-CELL-L9-EMBODIMENT-PROXY_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/13_P00-CELL-L9-EMBODIMENT-PROXY_stdout.log,1a62e401f63f56840b08febc0af6f70cbfab3ea05368f0a826244a1fad390c57,1755,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/14_P00-CELL-L10-READ-ONLY_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/14_P00-CELL-L10-READ-ONLY_stdout.log,df90297b6081de1090ae6c45e72be4281272a3b4b9b192e6b1865e3ae7ef71a9,1755,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/15_P00-CELL-MANIFEST-RECONCILIATION_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/15_P00-CELL-MANIFEST-RECONCILIATION_stdout.log,f3aae22a3e8414c46780566f7179d9a2c7b515312b7d82e54270f2bfdf6cf1a2,15,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/16_P00-CELL-LOCAL-REPRODUCTION_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/16_P00-CELL-LOCAL-REPRODUCTION_stdout.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/17_P00-CELL-PACKAGE-INTEGRITY_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/17_P00-CELL-PACKAGE-INTEGRITY_stdout.log,9440b71025b032e613b8fee73b24c157e03854175402f497f7636f1b87252600,347,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/18_P00-CELL-FUTURE-PHASE-CONTRACTS_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/18_P00-CELL-FUTURE-PHASE-CONTRACTS_stdout.log,a321f48da26f904c76ec632499638d4c9cfed0cfb6a33f71b41e1177bc75d7c1,931,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/19_P00-CELL-NEXT-DOCUMENT-READINESS_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/cell_logs/19_P00-CELL-NEXT-DOCUMENT-READINESS_stdout.log,520c3a491e12c923cb402ec38f063df0e3dbe3eca391e751c79188c602727716,790,REPORT_OR_MACHINE_EVIDENCE,EXCLUDED_RAW_AUDIT,,COPIED_BYTE_IDENTICAL,Raw or repeated audit evidence preserved in R5 release assets,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/chunk_01_04.json,1e29bd6f21864becb59f0c2a6bff4314a90e82477f338b214ca0969a833cfdbb,2619,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/chunk_05_05.json,065a9d8dcb2f4fb752c5d1be8f830510db2c84292670ef1b5fa8837ae7cb23a3,636,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/chunk_06_06.json,a787bb1265949b2e4049633c01016ffc711074bb66a9f5139f1cfb33aff3732a,769,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/chunk_07_07.json,6ed1f012d9c1b611941c4f73838ecfd2b604c6a2e9bc2309b03e85004e43d14c,655,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/chunk_08_11.json,fa0045537595d46fd0c984aaf18d6853562264115ff6332fad3b4660a8fa674a,2553,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/chunk_12_14.json,5e0d30d8f192c164d0d9da1e4ef02bfb1b94092fc9424a6ac7daed0e2ff012c4,1914,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
reports/phase_00_analysis/execution_release_R1/chunk_15_15.json,2d589b0026c07d566a6adfa7f33be4cfd158939f92765b81fdc640978ee6d820,722,REPORT_OR_MACHINE_EVIDENCE,RELEASE_ASSET_ONLY,,COPIED_BYTE_IDENTICAL,Preserved in the exact R5 archive; not required in the normal working tree,"[""R5 provenance/release assets""]",SOURCE_R5_MANIFEST_VERIFIED
